Date,Content
2022-07-13 11:50:54+00:00,b'@kobokanaeru @vestiazeta AYO MABAR SAMA MEMBERSHIP BO GASKEN'
2022-07-13 11:46:04+00:00,b'@kobokanaeru @vestiazeta Mulai nih anak'
2022-07-13 11:44:04+00:00,b'@kobokanaeru @vestiazeta Kuda kanaeru?'
2022-07-13 11:42:52+00:00,"b'@kobokanaeru @vestiazeta Ada lort, ambil cermin aja, cba dah, candaa'"
2022-07-13 11:42:14+00:00,b'@kobokanaeru @vestiazeta Kapan maen fall guys?'
2022-07-13 11:41:14+00:00,b'@kobokanaeru @vestiazeta Ditunggu ya kalian mabar Fall Guys'
2022-07-13 11:40:56+00:00,b'@afroohit @kobokanaeru @vestiazeta Ada tutor gak?'
2022-07-13 11:40:28+00:00,b'@kobokanaeru @vestiazeta Minamal collab lah'
2022-07-13 11:39:29+00:00,b'@kobokanaeru @vestiazeta Gosah ngarep bo'
2022-07-13 11:39:15+00:00,b'@kobokanaeru @vestiazeta Tutorial menjadi kuda?? Biar bisa terus di sebut sama princess'
2022-07-13 11:39:09+00:00,b'@kobokanaeru @vestiazeta Boleh lah kalian collab Kucing X Kuda'
2022-07-13 11:38:46+00:00,b'@afroohit @kobokanaeru @vestiazeta Iya banh itunya juga panjang pula\xf0\x9f\x98\x94'
2022-07-13 11:38:44+00:00,b'@kobokanaeru @vestiazeta Gass meng kuda bo'
2022-07-13 11:38:27+00:00,b'@kobokanaeru @vestiazeta Kuda mulu perasaan'
2022-07-13 11:38:22+00:00,b'@kobokanaeru @vestiazeta Sikat lort \xf0\x9f\x98\x8f'
2022-07-13 11:37:24+00:00,b'@kobokanaeru @vestiazeta Enak yh jd kuda https://t.co/Erwxbxn7TX'
2022-07-13 11:36:39+00:00,b'@kobokanaeru @vestiazeta kuda poni'
2022-07-13 11:36:38+00:00,"b'@kobokanaeru @vestiazeta jangan main gim ini bo, yg ada lu kena mental kayak abang lu pas stream wkek'"
2022-07-13 11:36:27+00:00,b'@kobokanaeru @vestiazeta Si paling kuda'
2022-07-13 11:36:24+00:00,b'@kobokanaeru kamu nanya atau ngasi tau c'
2022-07-13 11:36:14+00:00,b'@kobokanaeru @vestiazeta yaudah kalian main\ncosplay kucing sama kuda'
2022-07-13 11:36:03+00:00,b'@kobokanaeru @vestiazeta Versi kamu mana boo...'
2022-07-13 11:35:53+00:00,b'@kobokanaeru @vestiazeta kuda lumping ada lort'
2022-07-13 11:35:40+00:00,b'@kobokanaeru @vestiazeta mabar lah'
2022-07-13 11:35:40+00:00,b'@kobokanaeru @vestiazeta Mulai fetish kuda nya'
2022-07-13 11:35:32+00:00,b'@kobokanaeru @vestiazeta KUDAKI GUNUNG LEWATI LEMBAH'
2022-07-13 11:35:27+00:00,"b'@kobokanaeru @vestiazeta Yuk bisa yuk princess, chief, ditunggu colabnya'"
2022-07-13 11:35:26+00:00,b'@kobokanaeru @vestiazeta main lah'
2022-07-13 11:35:24+00:00,b'@kobokanaeru @vestiazeta Benul itu kobo'
2022-07-13 11:23:06+00:00,b'@Zweitson_UN1TY @kobokanaeru Sunyi dan sepi di ruang hampa'
2022-07-13 10:32:46+00:00,b'@kobokanaeru kobo bokernya wangi stella apel ga ya \xf0\x9f\x98\x80'
2022-07-13 10:28:52+00:00,b'Pemanasan sebelum nyanyi mantra hujan\n. \nFull Clip :\nhttps://t.co/zAK88dL5Pj\nLink Stream :\nhttps://t.co/E8EDWSpUUl\xe2\x80\xa6 https://t.co/EG2gPR9ZTV'
2022-07-13 10:00:30+00:00,b'@moonahoshinova yg ini gkmw dilooting jg bo? @kobokanaeru'
2022-07-13 09:44:12+00:00,b'@kobokanaeru Terserah lu lah bo...'
2022-07-13 09:39:43+00:00,"b'@moonahoshinova @kobokanaeru gmna bo, blm punya gold play, blm vtuber besar bo\xf0\x9f\x97\xbf\xf0\x9f\x97\xbf'"
2022-07-13 09:08:52+00:00,"b'https://t.co/QgucXvdC08\ncoba diremake ama @kobokanaeru \ntapi ""diobok-obok"" diganti jadi ""dikobo-kobo"" di liriknya pls....\n#kobobrok'"
2022-07-13 08:45:24+00:00,b'@kobokanaeru Makasih skejulnya lort\xe2\x9c\xa8'
2022-07-13 08:36:46+00:00,b'@kobokanaeru Akhirnya skejulll https://t.co/DuI0lIiRdx'
2022-07-13 08:34:15+00:00,b'kamu kira kamu aja yang bisa Boo? ehe! hehehe @kobokanaeru https://t.co/3GfmJkdtmC'
2022-07-13 08:31:47+00:00,b'@kobokanaeru Itu nasi dikit banget'
2022-07-13 08:30:58+00:00,b'@yuanda_namikaze @punipun7 @kobokanaeru Kobokan aer u \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8'
2022-07-13 07:54:03+00:00,"b'@Gusti_ap313 @ztmi_ @kobokanaeru Tolol, beda konsep chaplin sama vtuber. Goblok jangan dipelihara.'"
2022-07-13 07:50:40+00:00,b'@LycheeIsLich @kobokanaeru Anjir serem\xf0\x9f\x98\xad'
2022-07-13 07:41:57+00:00,b'@jcorn3_3 @airaniiofifteen @kobokanaeru Mungkin mereka sudah ngucapin selamat satu sama lain di kehidupan nyata.\nPositif pikiran aja.'
2022-07-13 07:38:31+00:00,b'Mendaki bersama anime\n Congrat princess @kobokanaeru buat 1 juta subs nya \xf0\x9f\x90\xb4\xf0\x9f\x90\xb4\n\n#KoboKanaeru \n#kobobrok \n#Kobokerz'
2022-07-13 07:31:07+00:00,b'@kobokanaeru bukan fiksi https://t.co/bOnAtgpedE'
2022-07-13 07:14:04+00:00,"b'gak nyangka waifuku kobo udah sampe kesini,congrats\xf0\x9f\x92\x99 \xe2\x80\xa7\xe2\x81\xba\xe2\x97\x9f( \xe1\xb5\x92\xcc\xb4\xcc\xb6\xcc\xb7\xcc\xa5\xcc\x81 \xc2\xb7\xcc\xab \xe1\xb5\x92\xcc\xb4\xcc\xb6\xcc\xb7\xcc\xa3\xcc\xa5\xcc\x80 ) @kobokanaeru https://t.co/0d9F350t2I'"
2022-07-13 07:04:17+00:00,b'@punipun7 @yuanda_namikaze @kobokanaeru Jadi puni yg dubbing kobo hehe'
2022-07-13 06:57:39+00:00,b'@kobokanaeru CONGRATS KOBO CHANNN SEMANGAT TERUS YA BIKIN KONTEN NY\xf0\x9f\x98\xbb\xf0\x9f\x92\x97\xf0\x9f\x92\x97'
2022-07-13 06:27:17+00:00,b'Congrassss 1juta sub\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\nFanart Kobo kanaeru\xf0\x9f\x96\x90\xef\xb8\x8f\xf0\x9f\x98\x86\n#AeruSeni #KoboKanaeru https://t.co/easgnVgN7L'
2022-07-13 06:02:15+00:00,b'@kobokanaeru Wokehhhh Lord Kobo\xf0\x9f\x91\x8d\xf0\x9f\x97\xbf\xf0\x9f\xa4\x9f\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99'
2022-07-13 05:55:08+00:00,b'@kobokanaeru Perayaan 1 juta subsnya mana ancrit?'
2022-07-13 05:30:04+00:00,b'janji ga marah? #kobobrok  #KoboKanaeru https://t.co/SKDD533Y3u'
2022-07-13 05:15:02+00:00,b'@Br__AM @kobokanaeru buset jangan disummon juga orangnya'
2022-07-13 05:11:03+00:00,b'@MSAN1511 @kobokanaeru Ketar ketir\xf0\x9f\x92\x80'
2022-07-13 05:08:20+00:00,b'@kobokanaeru Kamu jelek kobo'
2022-07-13 05:05:10+00:00,b'@kobokanaeru ekspresi ketika eeq keluar'
2022-07-13 04:48:28+00:00,b'@kobokanaeru #AeruSeni #kobo_kanaeru \nKobo versi hair short https://t.co/9L4pktX5m1'
2022-07-13 04:36:20+00:00,b'@Devuyievh @kobokanaeru Geer kenapa atuh?'
2022-07-13 04:32:04+00:00,"b'@graphicalhazard Cocok sih, suka toxic soalnya si @kobokanaeru'"
2022-07-13 04:01:03+00:00,b'Iseng rewatch stream @kobokanaeru maen cuphead jadi pen ngasih pro tips\n\nKalo si kobo beli DLC The delicious last c\xe2\x80\xa6 https://t.co/zx9fAjZzvW'
2022-07-13 03:57:14+00:00,b'pak polisiny jg simp kobo dong ahahah @kobokanaeru \n\n#KoboKanaeru \n#animek https://t.co/p6uWT7WTdo'
2022-07-13 03:53:58+00:00,b'@kobokanaeru Ramah Sekali Anime Satu Ini'
2022-07-13 03:52:53+00:00,b'Ikut nonton\xf0\x9f\x97\xbf#KoboKanaeru #kobobrok https://t.co/o2DhXxPAN2'
2022-07-13 03:45:02+00:00,"b'@kobokanaeru Congrats Kobo atas 1 juta Subs-nyaa\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xe2\x98\x94\xe2\x98\x94\xe2\x98\x94 Tambah sukses &amp; selalu semangaaaat yaa, jan lupa bikin skejul! EHEK~'"
2022-07-13 03:11:05+00:00,b'@kobokanaeru Bo buat skejulnya ontime dong.'
2022-07-13 03:08:28+00:00,"b'@punipun7 @kobokanaeru Mana nyawa masih belum ngumpul, buka ig kok Kobonya ada 2.\nApakah pandanganku berbayang \xf0\x9f\x98\x82'"
2022-07-13 03:05:39+00:00,b'@yuanda_namikaze @kobokanaeru Awkakwkwk'
2022-07-13 03:03:44+00:00,b'@kobokanaeru Main valo server hongkong bo kasian mba roboco tar ngeleg wkwk'
2022-07-13 02:54:56+00:00,b'@NNianin @airaniiofifteen @kobokanaeru manner aja si bang nagih traktir mulu ngucapin kagak \xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4'
2022-07-13 02:45:37+00:00,b'Jawab donk bo @kobokanaeru #cebokerz #kobokerz #kobokan #KoboKanaeru #pengendinoticekobo https://t.co/UKvy30IAtj'
2022-07-13 02:35:26+00:00,b'@airaniiofifteen @kobokanaeru Traktir dan skejul\nDua kalimat yg bikin lort menghilang a.k.a adios~'
2022-07-13 02:34:47+00:00,"b'saya curiga, ci @C_JesslynJKT48 kalo siang jadi membre jkt, kalo malam menyamar jadi @kobokanaeru'"
2022-07-13 02:34:18+00:00,b'@jcorn3_3 @airaniiofifteen @kobokanaeru Woi...stop..\nJangan bikin drama.'
2022-07-13 01:11:49+00:00,b'@kobokanaeru Mommy kiwawaaaa'
2022-07-13 01:11:00+00:00,b'Jadi pagi2 ada cerita. Tadi pas berangkat kerja baru pertama kali dengerin Mantra Hujannya @kobokanaeru masa nangis ni gimana dong wkwk'
2022-07-13 01:08:12+00:00,b'@kobokanaeru beri aku full mantra hujan princess'
2022-07-13 00:48:46+00:00,b'@kobokanaeru Hi sayang'
2022-07-13 00:41:10+00:00,b'Muka sebelah-sebelahan gini jadi pusing\n@punipun7 @kobokanaeru https://t.co/rlyekjxlID'
2022-07-13 00:40:15+00:00,b'@kobokanaeru Belajar bahasa prancis kah neng kobo?'
2022-07-13 00:32:12+00:00,b'@senoaji_157 @abdillah28 @kobokanaeru Boleh tuh wkwkwk'
2022-07-13 00:15:03+00:00,b'@kobokanaeru skejul skejull wangy'
2022-07-13 00:12:15+00:00,b'@Nobody090700 @kobokanaeru ngakak brutal'
2022-07-12 23:53:09+00:00,b'@kobokanaeru Inilah yg bakal dilakukan holoid kalo lagi gabut \xf0\x9f\x98\x86\xf0\x9f\x98\x86'
2022-07-12 23:49:11+00:00,b'@yerenicka @kobokanaeru Roboco-san dari JP\xe2\x9c\xa8'
2022-07-12 22:45:45+00:00,b'@abdillah28 @ameeclip @kobokanaeru Bangun Stadion Mattoangin sabi kali yak? Atau gk bwt renov GBLA biar gk retak\xc2\xb2 lgi'
2022-07-12 22:30:23+00:00,b'@kobokanaeru Apex dong bo'
2022-07-12 22:24:32+00:00,b'@kobokanaeru Oh tidak Kobo mengapa aku tidak melihat perayaan 1M mu.Jangan sampai kmu melupakan nya hanya krena sdh\xe2\x80\xa6 https://t.co/NEHYTu5PpG'
2022-07-12 22:18:12+00:00,b'@kobokanaeru Apakah saya harus mengorbankan kuku saya juga lord https://t.co/QaImDN533f'
2022-07-12 22:13:57+00:00,b'@kobokanaeru AKHIRNYA SKEJUL'
2022-07-12 21:51:21+00:00,b'@kobokanaeru apakah kamu mengerti?'
2022-07-12 21:11:24+00:00,b'@kobokanaeru Ketinggalaaan Kobo jadi shotaaa \xf0\x9f\x98\xad Untung ada clipper tadi lewat di tiktok. Selamaat 1M princess lord'
2022-07-12 20:32:36+00:00,b'@kobokanaeru @anyamelfissa @moonahoshinova @MythiaVTuber Lanjutin dong anime \xf0\x9f\x99\x8f'
2022-07-12 20:07:20+00:00,b'@punipun7 @kobokanaeru Udah nyolong malu malu in anjir'
2022-07-12 19:56:25+00:00,b'@kobokanaeru Menunggu Duolingo~\xe2\x9c\xa8'
2022-07-12 19:54:42+00:00,b'@kobokanaeru Anime satu ini sombong sekali'
2022-07-12 19:38:31+00:00,b'@kobokanaeru Sekejul kok rabu dek'
2022-07-12 19:17:38+00:00,b'Kayanya gua lagi jatuh cinta sama user @kobokanaeru'
2022-07-12 19:11:30+00:00,b'@kobokanaeru Naaah gini dong skejul \xf0\x9f\x99\x8f\xf0\x9f\x91\x8d'
2022-07-12 18:25:25+00:00,b'@kobokanaeru Anjay skejul'
2022-07-12 18:10:19+00:00,b'WKWKWKWKWKWKWK ANJR\xf0\x9f\x98\xad\n#KoboKanaeru https://t.co/I62ZBM44SZ'
2022-07-12 17:57:03+00:00,b'@MSAN1511 @kobokanaeru Endingnya bikin hantu di belakangku jumpscare'
2022-07-12 17:47:53+00:00,"b'@kobokanaeru 1 juta nya udah, tinggal verifiednya diliat-liat yang belum'"
2022-07-12 17:39:46+00:00,b'Botol : Botak Tolol \nBoblok : Botak Goblok \nBojing : Botak Anjing \n\n- Lord Kobo \n\n@kobokanaeru Sungkem \xf0\x9f\x97\xbf'
2022-07-12 17:31:10+00:00,b'@kobokanaeru Bo pala garuk bo'
2022-07-12 17:29:25+00:00,"b'@kobokanaeru Rekomendasi game bagus ni boo,\nAda unsur Indonesianya musiknya bagus yg buat orang indo ada nuansa bal\xe2\x80\xa6 https://t.co/bEFB9dlLsA'"
2022-07-12 17:24:59+00:00,"b'@kobokanaeru Mana 14,15 nya bg\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-07-12 17:23:03+00:00,b'sumpah mood bgt liat kobo https://t.co/k1nR7l57It'
2022-07-12 17:21:16+00:00,b'@zoru_pines @kobokanaeru Iya tapi bagus kok'
2022-07-12 17:17:40+00:00,b'Masuk trending\n\n#KoboKanaeru https://t.co/4Apel5hZwG'
2022-07-12 16:57:57+00:00,b'@kobokanaeru Finally skejul nya princess kobo'
2022-07-12 16:54:52+00:00,b'@kobokanaeru Makasih lort skejulnya https://t.co/fSSMdAEztZ'
2022-07-12 16:49:13+00:00,b'@zoru_pines @kobokanaeru lagu favorit gwehj tuh'
2022-07-12 16:47:39+00:00,b'@kobokanaeru letsgoo ama mami kiwawaa'
2022-07-12 16:40:23+00:00,b'@kobokanaeru Andai stream malam jumat maen resident evil 7 .. tapi liat aim Valo nya begitu'
2022-07-12 16:30:21+00:00,b'@zoru_pines @kobokanaeru Nah kalo ini saya setuiu wkakwka'
2022-07-12 16:26:28+00:00,b'@kobokanaeru Mother simulator kemaren gak jadi kapan'
2022-07-12 16:21:49+00:00,b'@kobokanaeru uwooghh skejul chan wangy wangy ahhh'
2022-07-12 16:12:18+00:00,b'@kobokanaeru Nah ini baru kobo'
2022-07-12 16:11:49+00:00,b'@kobokanaeru Kobo sehat bo?'
2022-07-12 16:02:05+00:00,"b'@kobokanaeru Keren banget bo, lebih keren lagi kalo ngga ngulang mulu pas ngelawan naga (canda wkwk)'"
2022-07-12 15:59:51+00:00,b'@kobokanaeru @NekonoiKatsu Kirain bener kobo'
2022-07-12 15:52:42+00:00,b'@kobokanaeru Skejulnya bikin full senyum \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0 ga sabar denger kobo yg unyu didepan mommy kiwawa besok'
2022-07-12 15:52:34+00:00,b'@kobokanaeru Waooo ada skejulllll'
2022-07-12 15:40:09+00:00,b'@kobokanaeru @tanigox nglunjak'
2022-07-12 15:35:38+00:00,"b'@kobokanaeru kobo main valo yuk -1 ni,,,,,'"
2022-07-12 15:33:45+00:00,"b'@Panggilakugum_ @kobokanaeru Ooo menarik, okeh aku percaya.. Awas saja kalau diperjual belikan\xf0\x9f\x91\x81\xf0\x9f\x91\x81 wkwkwk selama buat pribadi aku okeh'"
2022-07-12 15:30:23+00:00,b'@INANNA010 @kobokanaeru Iyakah? Itu udh tirus bgt menurutku \xf0\x9f\x98\x86\xf0\x9f\x98\x85 versi sketsa mlh bulet tembem kek bakpao pipinya'
2022-07-12 15:30:02+00:00,"b'@KeSelaKanAeru @kobokanaeru Masuk YouTube dah beda ceritanya, kecuali Off stream baru bisa..\nLu mau lagu buat fans\xe2\x80\xa6 https://t.co/HPjca17gZM'"
2022-07-12 15:29:45+00:00,b'liat bo @kobokanaeru lahan kamu direbut https://t.co/0aCdAwldGE'
2022-07-12 15:29:16+00:00,"b'@zoru_pines @kobokanaeru Oke kak, rencana juga kalo ada uang lebih mau dijadiin case hp hehe tenang tapi ga dijadii\xe2\x80\xa6 https://t.co/KsSpROIU63'"
2022-07-12 15:29:08+00:00,b'@BenNy27219886 @kobokanaeru Hmm hmm sou desu nee~ suaranya kobo memang kawaii dan indah yaa kan~ hmm hmm wakaru'
2022-07-12 15:26:56+00:00,b'@xdwngk @kobokanaeru Ini lebih mencerminkan suara riangnya lort Kobo kawan \xf0\x9f\x98\x86'
2022-07-12 15:24:44+00:00,b'@kobokanaeru Aku tidak begitu Punya banyak bakat apakah aku bisa di notice anime?'
2022-07-12 15:23:52+00:00,"b'Gk mau ketinggalan, btw masih menunggu hand reveal nya. @kobokanaeru #Kobobrok #KoboKanaeru #Kobokerz #cebokerz\xe2\x80\xa6 https://t.co/kYILo2rgIJ'"
2022-07-12 15:21:39+00:00,b'@kudoushin404 @kobokanaeru Se-sweet suara kobo \xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86'
2022-07-12 15:20:40+00:00,"b'@Panggilakugum_ @kobokanaeru SILAHKAN SILAHKAN, EMANG KU SENGAJA BIKINNYA FORMAT BUAT WALLPAPER PC \xf0\x9f\x98\x86'"
2022-07-12 15:17:47+00:00,b'@zzzantedeschia @kobokanaeru Mmmmm a ak bisa jelasin'
2022-07-12 15:15:44+00:00,"b'@kobokanaeru Telat banget skejulnya, niat gak sih \xf0\x9f\x98\x8f'"
2022-07-12 15:14:45+00:00,b'@NeroManxcer @kobokanaeru valo lah apa lagi\xf0\x9f\x98\x85'
2022-07-12 15:14:06+00:00,b'@kobokanaeru Congrats kobokan \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xe2\x9d\xa4\xe2\x80\x8d\xf0\x9f\x94\xa5\xe2\x9d\xa4\xe2\x80\x8d\xf0\x9f\x94\xa5\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a'
2022-07-12 15:12:51+00:00,b'@ShiroNekoBanser @punipun7 @kobokanaeru anjim anjim diriku sedang ke kuningan asu'
2022-07-12 15:11:23+00:00,b'@kobokanaeru YEAHHHH SKEJULLLLL'
2022-07-12 15:10:37+00:00,b'@Indrowa75026640 @kobokanaeru wah seriuss ? wajib nonton ini'
2022-07-12 15:09:06+00:00,"b'@kobokanaeru HUUUEEEEEE \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad AKHIRNYA AKU BISA BERGUNA JD ALATNYA LORT SECARA OFFICIAL!!!!!, senangnyaaa bisa mengabdi utkmu My Queen \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0'"
2022-07-12 15:07:55+00:00,"b'@kobokanaeru Jadwal minggu depan mana, bo ?'"
2022-07-12 15:06:52+00:00,b'MIMPI APA AKUH SEMALEM!? TIDAK SANGKA AKHIRNYA AKU BISA KADI ALAT YANG BERGUNA BAGI LORT KOBO \xf0\x9f\x98\x86\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0 https://t.co/nr7Ka7gyEl'
2022-07-12 14:58:56+00:00,b'@wahyupeye @C_JesslynJKT48 @kobokanaeru wkwk bener lagi'
2022-07-12 14:58:35+00:00,b'@dilgudil_ @C_JesslynJKT48 @kobokanaeru tikus kejepit'
2022-07-12 14:42:56+00:00,b'@kobokanaeru @punipun7 @NekonoiKatsu @OlaAphrodite Kok gitu lord iri ya?'
2022-07-12 14:41:53+00:00,b'@zoru_pines @kobokanaeru Kaaak izin jadiin wallpaper keyboard HP ya kaaak'
2022-07-12 14:39:15+00:00,b'@muslimalzinky @kobokanaeru @HololiveIndone1 @MSAN1511 Goreng ajah sama timmy hahah'
2022-07-12 14:32:08+00:00,b'@kobokanaeru @tanigox Wkwkwkwkwk'
2022-07-12 14:28:58+00:00,"b'@kobokanaeru Finally, skejul ku tercinta \xe2\x98\x9d\xef\xb8\x8f\xf0\x9f\x98\xad'"
2022-07-12 14:25:08+00:00,"b'@zoru_pines @kobokanaeru Kawaiii......,, makasih.....,, dah buat art yg sangat indahh...., se indah suara kobo'"
2022-07-12 14:23:05+00:00,b'@kobokanaeru Kau Bilang Skejul? Skejul.. SKEJUL!!! SKEJULLLL!!!! SKEJULLL!!!!! SKEJUUULLLLLL!!!!!!'
2022-07-12 14:21:18+00:00,b'@kobokanaeru Buset bahasa Prancis'
2022-07-12 14:20:20+00:00,b'@kobokanaeru Skejul kobo \xf0\x9f\x98\xad'
2022-07-12 14:19:37+00:00,b'@kobokanaeru Terus sekjul Minggu depan mana cil'
2022-07-12 14:18:55+00:00,b'@kobokanaeru Banyak yg gak toleran di ni stream njir'
2022-07-12 14:16:41+00:00,"b'@kobokanaeru *Sedang Sad, karena Sana-san Graduete\xf0\x9f\x98\x94'"
2022-07-12 14:16:25+00:00,"b'ini smpe bikin sepatunya kobokan, kakkoi kobokerz\n#KoboKanaeru #Kobokerz #AeruSeni https://t.co/lXkUHmZSPU'"
2022-07-12 14:15:35+00:00,b'@punipun7 @kobokanaeru lucu banget sumpill'
2022-07-12 14:14:52+00:00,b'@kobokanaeru Skejul wangy wangy~'
2022-07-12 14:14:10+00:00,b'@kobokanaeru Mantap Keren Fanartnya Kawan @zoru_pines'
2022-07-12 14:14:00+00:00,b'@kobokanaeru Terima Kasih..\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
2022-07-12 14:07:18+00:00,b'@kobokanaeru Siap\xc2\xb2 skejul minggu depan bo https://t.co/uNMsHGE9sz'
2022-07-12 14:06:52+00:00,b'@kobokanaeru ucul kek kamu beb'
2022-07-12 14:06:51+00:00,b'@zoru_pines @kobokanaeru Kobo disini lucu https://t.co/04IJKCt3IC'
2022-07-12 14:06:41+00:00,b'@kobokanaeru Tumben ngasih skejul.'
2022-07-12 14:04:33+00:00,b'@kobokanaeru UWOGHH SKEJULL WANGY WANGY \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb5'
2022-07-12 14:04:30+00:00,b'@zoru_pines @kobokanaeru HEPI banget bo'
2022-07-12 14:03:33+00:00,"b'@Zeent29 @kobokanaeru Well, who knows future. Kalau Osu sih jelas Beatmapnya aja bisa buatan fans yang lagunya entah Legal atau engga wkwk'"
2022-07-12 14:03:32+00:00,b'@kobokanaeru Hmmm Wild Rift. Janji ga scam lagi?'
2022-07-12 14:03:23+00:00,b'@kobokanaeru ga cape lu valo mulu'
2022-07-12 14:01:56+00:00,b'@Indrowa75026640 @NayShiesuta @kobokanaeru Shalan wkwkwk'
2022-07-12 14:01:42+00:00,b'@zoru_pines @kobokanaeru Ini sih sweet'
2022-07-12 14:01:26+00:00,b'@kobokanaeru Tidak mencerminkan kobo sama sekali'
2022-07-12 14:00:47+00:00,b'@zoru_pines @kobokanaeru Bang?'
2022-07-12 14:00:38+00:00,b'Maaci panart ucul nya! https://t.co/qY5DJNnqZH'
2022-07-12 13:55:19+00:00,"b'@KeSelaKanAeru @kobokanaeru Coba"" emg ga dengerin Kobo ngmng? \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8\nUdah, cuma yg bisa PjSekai doang.. kopikanan bos apa lgi OSU. \xf0\x9f\x98\x85'"
2022-07-12 13:55:18+00:00,b'@HiraaKio @NayShiesuta @kobokanaeru Semoga gak dicabut blacklist lu wkwkw'
2022-07-12 13:54:53+00:00,b'@kobokanaeru sholatnya mana'
2022-07-12 13:54:44+00:00,b'@HiraaKio @NayShiesuta @kobokanaeru Anyink lu bang wkwkw'
2022-07-12 13:52:44+00:00,"b'@Indrowa75026640 @NayShiesuta @kobokanaeru Ngakkk njirrr, candaa aja ituu \xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-07-12 13:52:39+00:00,b'@kobokanaeru Skejul kamis sama jumatnya gada tuh'
2022-07-12 13:52:35+00:00,b'@kobokanaeru Makasih lord atas asupan skejul nya'
2022-07-12 13:51:25+00:00,"b'@kobokanaeru Oh, kolaborasi dengan Kiara dan RoboCo Senpai'"
2022-07-12 13:50:05+00:00,"b'@kobokanaeru seru ni 2 collab stream, ga nyangka bakal mabar valo ama Roboco si'"
2022-07-12 13:48:40+00:00,b'@HiraaKio @NayShiesuta @kobokanaeru Oalah'
2022-07-12 13:47:38+00:00,b'@kobokanaeru Asik akhirnya bisa menikah dgn skejul'
2022-07-12 13:47:26+00:00,b'@kobokanaeru Woah ada collab ama Mommy Kiwawa dan Roboco \xf0\x9f\x98\xb3'
2022-07-12 13:47:16+00:00,b'@kobokanaeru Kobo abis cod https://t.co/GieUWulZD7'
2022-07-12 13:43:51+00:00,b'@kobokanaeru Yeyeyeyyeeyey skejul akdjwishwusbwjnsjw\xf0\x9f\xa4\xb0\xf0\x9f\xa4\xb0'
2022-07-12 13:43:30+00:00,b'@MemeBrokenDream @QDarkPhoenix Pasti ini @kobokanaeru'
2022-07-12 13:42:24+00:00,"b'@kobokanaeru info gan, kobo collab valo sama siapa'"
2022-07-12 13:42:21+00:00,b'@kobokanaeru Finally skejul kun sdh hadir\xf0\x9f\x98\x8e\xf0\x9f\xa4\x99'
2022-07-12 13:41:37+00:00,b'@bluehit01 @kobokanaeru yang di tunggu tunggu'
2022-07-12 13:40:52+00:00,b'@kobokanaeru SKEJULLLL \xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5 https://t.co/iVAtpEMveC'
2022-07-12 13:38:31+00:00,"b'@kobokanaeru Wiiiiih, sama mama kikireki lagi'"
2022-07-12 13:37:59+00:00,"b'@kobokanaeru kobo saran ku ya kobo main pake speed 9.7 biar lancar trs, kan byk tuh yg request lagu yg blm dirilis\xe2\x80\xa6 https://t.co/tJVDcc5Q1k'"
2022-07-12 13:36:15+00:00,b'@yuuki_ritsu2 @kobokanaeru Robocco senpai'
2022-07-12 13:34:35+00:00,b'@kobokanaeru yesss akhirnya bisa tidur tenang mlm ini...'
2022-07-12 13:34:01+00:00,b'@Kukurunimo @kobokanaeru Gak bro'
2022-07-12 13:33:22+00:00,b'@kobokanaeru Akhirnya wild rift lagi setelah ke cancel kemarin'
2022-07-12 13:33:00+00:00,b'@MSAN1511 @kobokanaeru Wkwkwk'
2022-07-12 13:31:52+00:00,b'@kobokanaeru tidak sabar ntar minggu mengmerci boucoup merci boucoup'
2022-07-12 13:31:26+00:00,b'@kobokanaeru Lanjut skejul minggu depan bo'
